,name,raw_path,Accurate Color Representation,Blue/Green Color Cast,Vibrant and vivid,Dull and washed-out,Richly detailed, Blurry and indistinct,Well-Lit Underwater,Underlit Underwater,Crystal-clear,Obscured and murky,Balanced Exposure,Backlit Subjects,Sharp Aquatic Details,Blurred Movement,Natural Ambient Light,Artificial Light
10,817_img_.png,./uieb_dataset/raw-890/817_img_.png,0.53125,0.46875,0.53515625,0.46484375,0.83349609375,0.1666259765625,0.658203125,0.341552734375,0.80322265625,0.19677734375,0.69580078125,0.303955078125,0.9970703125,0.003124237060546875,0.7373046875,0.262939453125
11,860_img_.png,./uieb_dataset/raw-890/860_img_.png,0.2281494140625,0.77197265625,0.662109375,0.338134765625,0.33447265625,0.66552734375,0.16455078125,0.83544921875,0.85986328125,0.140380859375,0.118408203125,0.8818359375,0.99267578125,0.007232666015625,0.248046875,0.751953125
12,9896.png,./uieb_dataset/raw-890/9896.png,0.43017578125,0.56982421875,0.658203125,0.341552734375,0.175537109375,0.82421875,0.85791015625,0.1422119140625,0.607421875,0.392333984375,0.6826171875,0.3173828125,0.98193359375,0.0179901123046875,0.92626953125,0.07366943359375
13,433_img_.png,./uieb_dataset/raw-890/433_img_.png,0.12939453125,0.87060546875,0.4111328125,0.5888671875,0.37744140625,0.62255859375,0.3310546875,0.6689453125,0.1441650390625,0.85595703125,0.070556640625,0.92919921875,0.998046875,0.001926422119140625,0.82421875,0.175537109375
14,919_img_.png,./uieb_dataset/raw-890/919_img_.png,0.33447265625,0.66552734375,0.966796875,0.0330810546875,0.46484375,0.53515625,0.51953125,0.48046875,0.87060546875,0.12939453125,0.102294921875,0.8974609375,0.97705078125,0.022979736328125,0.611328125,0.388671875
15,14_img_.png,./uieb_dataset/raw-890/14_img_.png,0.61865234375,0.381103515625,0.77197265625,0.2281494140625,0.51953125,0.48046875,0.73388671875,0.265869140625,0.97314453125,0.026763916015625,0.182373046875,0.8173828125,0.9873046875,0.01262664794921875,0.77197265625,0.2281494140625
16,690_img_.png,./uieb_dataset/raw-890/690_img_.png,0.0271759033203125,0.97265625,0.43408203125,0.56591796875,0.78515625,0.2147216796875,0.3486328125,0.6513671875,0.19189453125,0.80810546875,0.1800537109375,0.81982421875,0.99853515625,0.0012254714965820312,0.363037109375,0.63720703125
17,732_img_.png,./uieb_dataset/raw-890/732_img_.png,0.09271240234375,0.9072265625,0.0987548828125,0.9013671875,0.12249755859375,0.87744140625,0.8173828125,0.182373046875,0.79052734375,0.20947265625,0.57763671875,0.422607421875,0.9619140625,0.03790283203125,0.8759765625,0.12420654296875
18,821_img_.png,./uieb_dataset/raw-890/821_img_.png,0.8671875,0.1329345703125,0.10821533203125,0.8916015625,0.6689453125,0.3310546875,0.414794921875,0.5849609375,0.2451171875,0.7548828125,0.71240234375,0.287841796875,0.998046875,0.0021820068359375,0.67578125,0.32421875
19,459_img_.png,./uieb_dataset/raw-890/459_img_.png,0.036224365234375,0.9638671875,0.943359375,0.056640625,0.80078125,0.1993408203125,0.53125,0.46875,0.85595703125,0.1441650390625,0.11279296875,0.88720703125,0.9970703125,0.002758026123046875,0.896484375,0.103759765625
20,165_img_.png,./uieb_dataset/raw-890/165_img_.png,0.418701171875,0.58154296875,0.484375,0.515625,0.1259765625,0.8740234375,0.46875,0.53125,0.845703125,0.154052734375,0.090087890625,0.90966796875,0.9599609375,0.040252685546875,0.86328125,0.1365966796875
21,25_img_.png,./uieb_dataset/raw-890/25_img_.png,0.42626953125,0.57373046875,0.7578125,0.2421875,0.0316162109375,0.96826171875,0.68603515625,0.31396484375,0.83349609375,0.1666259765625,0.1461181640625,0.85400390625,0.81298828125,0.1871337890625,0.90966796875,0.090087890625
22,114_img_.png,./uieb_dataset/raw-890/114_img_.png,0.154052734375,0.845703125,0.96875,0.0311431884765625,0.72802734375,0.27197265625,0.615234375,0.385009765625,0.9658203125,0.034088134765625,0.381103515625,0.61865234375,0.96484375,0.03515625,0.9423828125,0.0574951171875
23,223_img_.png,./uieb_dataset/raw-890/223_img_.png,0.248046875,0.751953125,0.0726318359375,0.92724609375,0.140380859375,0.85986328125,0.36669921875,0.63330078125,0.66552734375,0.33447265625,0.1778564453125,0.822265625,0.97265625,0.0271759033203125,0.92431640625,0.07586669921875
24,116_img_.png,./uieb_dataset/raw-890/116_img_.png,0.154052734375,0.845703125,0.92431640625,0.07586669921875,0.5927734375,0.4072265625,0.84375,0.1561279296875,0.88232421875,0.1175537109375,0.19189453125,0.80810546875,0.92626953125,0.07366943359375,0.82421875,0.175537109375
25,908_img_.png,./uieb_dataset/raw-890/908_img_.png,0.102294921875,0.8974609375,0.06756591796875,0.9326171875,0.01666259765625,0.9833984375,0.53515625,0.46484375,0.34521484375,0.65478515625,0.392333984375,0.607421875,0.9775390625,0.0222930908203125,0.89892578125,0.10089111328125
26,681_img_.png,./uieb_dataset/raw-890/681_img_.png,0.96826171875,0.0316162109375,0.92724609375,0.0726318359375,0.2254638671875,0.7744140625,0.36669921875,0.63330078125,0.43017578125,0.56982421875,0.52734375,0.47265625,0.9326171875,0.06756591796875,0.80078125,0.1993408203125
27,402_img_.png,./uieb_dataset/raw-890/402_img_.png,0.28466796875,0.71533203125,0.385009765625,0.615234375,0.10968017578125,0.89013671875,0.515625,0.484375,0.708984375,0.291015625,0.72509765625,0.275146484375,0.90966796875,0.090087890625,0.78271484375,0.21728515625
28,574_img_.png,./uieb_dataset/raw-890/574_img_.png,0.373779296875,0.6259765625,0.08038330078125,0.91943359375,0.0592041015625,0.94091796875,0.4921875,0.5078125,0.06463623046875,0.935546875,0.9775390625,0.0226287841796875,0.9482421875,0.051849365234375,0.56982421875,0.43017578125
29,176_img_.png,./uieb_dataset/raw-890/176_img_.png,0.30078125,0.69921875,0.30078125,0.69921875,0.79833984375,0.2017822265625,0.87060546875,0.12939453125,0.3701171875,0.6298828125,0.751953125,0.248046875,0.9580078125,0.042083740234375,0.90185546875,0.09808349609375
30,97_img_.png,./uieb_dataset/raw-890/97_img_.png,0.09136962890625,0.90869140625,0.070556640625,0.92919921875,0.0182647705078125,0.98193359375,0.63720703125,0.363037109375,0.9150390625,0.0850830078125,0.5390625,0.4609375,0.87744140625,0.12249755859375,0.86328125,0.1365966796875
31,199_img_.png,./uieb_dataset/raw-890/199_img_.png,0.21728515625,0.78271484375,0.07586669921875,0.92431640625,0.10821533203125,0.8916015625,0.53125,0.46875,0.7548828125,0.2451171875,0.49609375,0.50390625,0.986328125,0.01384735107421875,0.9365234375,0.063720703125
32,405_img_.png,./uieb_dataset/raw-890/405_img_.png,0.048858642578125,0.951171875,0.0390625,0.9609375,0.63720703125,0.363037109375,0.4921875,0.5078125,0.06854248046875,0.931640625,0.70556640625,0.294189453125,0.931640625,0.06854248046875,0.5234375,0.4765625
33,407_img_.png,./uieb_dataset/raw-890/407_img_.png,0.08758544921875,0.91259765625,0.0233306884765625,0.9765625,0.48828125,0.51171875,0.61865234375,0.381103515625,0.2120361328125,0.7880859375,0.87255859375,0.127685546875,0.9150390625,0.0850830078125,0.57763671875,0.422607421875
34,606_img_.png,./uieb_dataset/raw-890/606_img_.png,0.103759765625,0.896484375,0.162353515625,0.83740234375,0.06463623046875,0.935546875,0.48828125,0.51171875,0.78271484375,0.21728515625,0.39990234375,0.60009765625,0.96337890625,0.036773681640625,0.896484375,0.103759765625
35,647_img_.png,./uieb_dataset/raw-890/647_img_.png,0.036224365234375,0.9638671875,0.10821533203125,0.8916015625,0.03515625,0.96484375,0.5234375,0.4765625,0.8310546875,0.1688232421875,0.484375,0.515625,0.88427734375,0.115966796875,0.83349609375,0.1666259765625
36,146_img_.png,./uieb_dataset/raw-890/146_img_.png,0.06854248046875,0.931640625,0.381103515625,0.61865234375,0.26904296875,0.73095703125,0.69287109375,0.307373046875,0.90966796875,0.090087890625,0.69580078125,0.303955078125,0.947265625,0.0526123046875,0.78515625,0.2147216796875
37,655_img_.png,./uieb_dataset/raw-890/655_img_.png,0.29736328125,0.70263671875,0.86328125,0.1365966796875,0.359375,0.640625,0.60009765625,0.39990234375,0.53515625,0.46484375,0.5078125,0.4921875,0.97412109375,0.0259552001953125,0.8671875,0.1329345703125
38,789_img_.png,./uieb_dataset/raw-890/789_img_.png,0.12939453125,0.87060546875,0.82666015625,0.17333984375,0.31396484375,0.68603515625,0.86328125,0.1365966796875,0.78515625,0.2147216796875,0.89306640625,0.106689453125,0.98095703125,0.018829345703125,0.8740234375,0.1259765625
39,841.png,./uieb_dataset/raw-890/841.png,0.0994873046875,0.900390625,0.25390625,0.74609375,0.341552734375,0.658203125,0.708984375,0.291015625,0.32421875,0.67578125,0.5,0.5,0.96142578125,0.0384521484375,0.69921875,0.30078125
40,257_img_.png,./uieb_dataset/raw-890/257_img_.png,0.62255859375,0.37744140625,0.64794921875,0.352294921875,0.09808349609375,0.90185546875,0.546875,0.453369140625,0.92724609375,0.0726318359375,0.58154296875,0.418701171875,0.9345703125,0.06561279296875,0.9150390625,0.0850830078125
41,348_img_.png,./uieb_dataset/raw-890/348_img_.png,0.1602783203125,0.83984375,0.048858642578125,0.951171875,0.134765625,0.865234375,0.42626953125,0.57373046875,0.1666259765625,0.83349609375,0.845703125,0.154052734375,0.9677734375,0.0321044921875,0.6298828125,0.3701171875
42,633_img_.png,./uieb_dataset/raw-890/633_img_.png,0.1259765625,0.8740234375,0.27197265625,0.72802734375,0.248046875,0.751953125,0.418701171875,0.58154296875,0.69580078125,0.303955078125,0.175537109375,0.82421875,0.9892578125,0.0108184814453125,0.9111328125,0.08880615234375
43,729_img_.png,./uieb_dataset/raw-890/729_img_.png,0.07159423828125,0.92822265625,0.275146484375,0.72509765625,0.67236328125,0.32763671875,0.65478515625,0.34521484375,0.8759765625,0.12420654296875,0.9541015625,0.0460205078125,0.994140625,0.00582122802734375,0.708984375,0.291015625
44,675_img_.png,./uieb_dataset/raw-890/675_img_.png,0.32763671875,0.67236328125,0.39990234375,0.60009765625,0.437744140625,0.56201171875,0.615234375,0.385009765625,0.52734375,0.47265625,0.184814453125,0.8154296875,0.93359375,0.06658935546875,0.8740234375,0.1259765625
45,227_img_.png,./uieb_dataset/raw-890/227_img_.png,0.1422119140625,0.85791015625,0.1943359375,0.8056640625,0.291015625,0.708984375,0.83349609375,0.1666259765625,0.7216796875,0.2783203125,0.43408203125,0.56591796875,0.8056640625,0.1943359375,0.7958984375,0.204345703125
46,458_img_.png,./uieb_dataset/raw-890/458_img_.png,0.1688232421875,0.8310546875,0.56201171875,0.437744140625,0.044677734375,0.955078125,0.515625,0.484375,0.947265625,0.0526123046875,0.310791015625,0.689453125,0.94091796875,0.0592041015625,0.9228515625,0.07696533203125
47,859_img_.png,./uieb_dataset/raw-890/859_img_.png,0.162353515625,0.83740234375,0.2421875,0.7578125,0.1422119140625,0.85791015625,0.72509765625,0.275146484375,0.67919921875,0.32080078125,0.96142578125,0.0384521484375,0.91845703125,0.08154296875,0.46484375,0.53515625
48,385_img_.png,./uieb_dataset/raw-890/385_img_.png,0.2337646484375,0.76611328125,0.281494140625,0.71875,0.77978515625,0.219970703125,0.55810546875,0.441650390625,0.9697265625,0.03021240234375,0.90185546875,0.09808349609375,0.9970703125,0.003124237060546875,0.515625,0.484375
49,579_img_.png,./uieb_dataset/raw-890/579_img_.png,0.105224609375,0.89501953125,0.02386474609375,0.97607421875,0.08758544921875,0.91259765625,0.37744140625,0.62255859375,0.445556640625,0.5546875,0.83544921875,0.16455078125,0.896484375,0.103759765625,0.76611328125,0.2337646484375
50,259_img_.png,./uieb_dataset/raw-890/259_img_.png,0.291015625,0.708984375,0.08880615234375,0.9111328125,0.5888671875,0.4111328125,0.57373046875,0.42626953125,0.74609375,0.25390625,0.3701171875,0.6298828125,0.984375,0.0156707763671875,0.85009765625,0.1500244140625
51,552_img_.png,./uieb_dataset/raw-890/552_img_.png,0.0726318359375,0.92724609375,0.0726318359375,0.92724609375,0.2393798828125,0.7607421875,0.80810546875,0.19189453125,0.9853515625,0.01450347900390625,0.83740234375,0.162353515625,0.9990234375,0.0010652542114257812,0.7216796875,0.2783203125
52,478_img_.png,./uieb_dataset/raw-890/478_img_.png,0.12420654296875,0.8759765625,0.80322265625,0.19677734375,0.55078125,0.449462890625,0.63720703125,0.363037109375,0.8310546875,0.1688232421875,0.49609375,0.50390625,0.98388671875,0.0161590576171875,0.77734375,0.22265625
53,10139.png,./uieb_dataset/raw-890/10139.png,0.403564453125,0.59619140625,0.71240234375,0.287841796875,0.82421875,0.175537109375,0.935546875,0.06463623046875,0.83984375,0.1602783203125,0.69287109375,0.307373046875,0.98583984375,0.0142822265625,0.900390625,0.0994873046875
54,892_img_.png,./uieb_dataset/raw-890/892_img_.png,0.04742431640625,0.95263671875,0.76904296875,0.23095703125,0.0216217041015625,0.978515625,0.4765625,0.5234375,0.2254638671875,0.7744140625,0.1800537109375,0.81982421875,0.83349609375,0.1666259765625,0.8291015625,0.1710205078125
55,233_img_.png,./uieb_dataset/raw-890/233_img_.png,0.43408203125,0.56591796875,0.06854248046875,0.931640625,0.06951904296875,0.9306640625,0.57373046875,0.42626953125,0.46484375,0.53515625,0.4072265625,0.5927734375,0.98046875,0.0194244384765625,0.916015625,0.0838623046875
56,616_img_.png,./uieb_dataset/raw-890/616_img_.png,0.437744140625,0.56201171875,0.0321044921875,0.9677734375,0.0953369140625,0.90478515625,0.287841796875,0.71240234375,0.56982421875,0.43017578125,0.46484375,0.53515625,0.9921875,0.00757598876953125,0.79833984375,0.2017822265625
57,15704.png,./uieb_dataset/raw-890/15704.png,0.546875,0.453369140625,0.042724609375,0.95751953125,0.050323486328125,0.94970703125,0.39599609375,0.60400390625,0.06854248046875,0.931640625,0.52734375,0.47265625,0.841796875,0.158203125,0.88232421875,0.1175537109375
58,253_img_.png,./uieb_dataset/raw-890/253_img_.png,0.025177001953125,0.974609375,0.10968017578125,0.89013671875,0.134765625,0.865234375,0.9033203125,0.0966796875,0.5390625,0.4609375,0.611328125,0.388671875,0.951171875,0.048858642578125,0.81298828125,0.1871337890625
59,650_img_.png,./uieb_dataset/raw-890/650_img_.png,0.0156707763671875,0.984375,0.34521484375,0.65478515625,0.46484375,0.53515625,0.381103515625,0.61865234375,0.5390625,0.4609375,0.70263671875,0.29736328125,0.98828125,0.011505126953125,0.69580078125,0.303955078125
60,623_img_.png,./uieb_dataset/raw-890/623_img_.png,0.0966796875,0.9033203125,0.2017822265625,0.79833984375,0.030670166015625,0.96923828125,0.2568359375,0.7431640625,0.69580078125,0.303955078125,0.2069091796875,0.79296875,0.98486328125,0.01495361328125,0.841796875,0.158203125
61,554_img_.png,./uieb_dataset/raw-890/554_img_.png,0.248046875,0.751953125,0.09808349609375,0.90185546875,0.05108642578125,0.94873046875,0.36669921875,0.63330078125,0.453369140625,0.546875,0.385009765625,0.615234375,0.97216796875,0.02801513671875,0.8056640625,0.1943359375
62,2_img_.png,./uieb_dataset/raw-890/2_img_.png,0.5927734375,0.4072265625,0.47265625,0.52734375,0.88232421875,0.1175537109375,0.56591796875,0.43408203125,0.763671875,0.236572265625,0.751953125,0.248046875,0.9951171875,0.00490570068359375,0.85205078125,0.1480712890625
63,726_img_.png,./uieb_dataset/raw-890/726_img_.png,0.1688232421875,0.8310546875,0.403564453125,0.59619140625,0.34521484375,0.65478515625,0.373779296875,0.6259765625,0.947265625,0.0526123046875,0.28466796875,0.71533203125,0.98583984375,0.0142822265625,0.64794921875,0.352294921875
64,278_img_.png,./uieb_dataset/raw-890/278_img_.png,0.07159423828125,0.92822265625,0.236572265625,0.763671875,0.79833984375,0.2017822265625,0.76611328125,0.2337646484375,0.6513671875,0.3486328125,0.740234375,0.259765625,0.92529296875,0.07476806640625,0.73095703125,0.26904296875
65,923_img_.png,./uieb_dataset/raw-890/923_img_.png,0.158203125,0.841796875,0.359375,0.640625,0.71875,0.281494140625,0.74609375,0.25390625,0.69921875,0.30078125,0.21728515625,0.78271484375,0.9912109375,0.008575439453125,0.259765625,0.740234375
66,383_img_.png,./uieb_dataset/raw-890/383_img_.png,0.265869140625,0.73388671875,0.17333984375,0.82666015625,0.1461181640625,0.85400390625,0.66552734375,0.33447265625,0.363037109375,0.63720703125,0.2147216796875,0.78515625,0.986328125,0.01384735107421875,0.89501953125,0.105224609375
67,307_img_.png,./uieb_dataset/raw-890/307_img_.png,0.78515625,0.2147216796875,0.2568359375,0.7431640625,0.31396484375,0.68603515625,0.39990234375,0.60009765625,0.60400390625,0.39599609375,0.8740234375,0.1259765625,0.87060546875,0.12939453125,0.80322265625,0.19677734375
68,477_img_.png,./uieb_dataset/raw-890/477_img_.png,0.640625,0.359375,0.484375,0.515625,0.03790283203125,0.9619140625,0.51171875,0.48828125,0.2147216796875,0.78515625,0.48828125,0.51171875,0.845703125,0.154052734375,0.87890625,0.120849609375
69,907_img_.png,./uieb_dataset/raw-890/907_img_.png,0.373779296875,0.6259765625,0.011688232421875,0.98828125,0.03460693359375,0.96533203125,0.53515625,0.46484375,0.1143798828125,0.8857421875,0.115966796875,0.88427734375,0.9423828125,0.0574951171875,0.8916015625,0.10821533203125
70,15113.png,./uieb_dataset/raw-890/15113.png,0.045013427734375,0.955078125,0.118408203125,0.8818359375,0.4072265625,0.5927734375,0.414794921875,0.5849609375,0.87890625,0.120849609375,0.83740234375,0.162353515625,0.98095703125,0.0191192626953125,0.85791015625,0.1422119140625
71,316_img_.png,./uieb_dataset/raw-890/316_img_.png,0.1666259765625,0.83349609375,0.45703125,0.54296875,0.32421875,0.67578125,0.62255859375,0.37744140625,0.85205078125,0.1480712890625,0.662109375,0.338134765625,0.982421875,0.0174407958984375,0.888671875,0.11126708984375
72,673_img_.png,./uieb_dataset/raw-890/673_img_.png,0.103759765625,0.896484375,0.338134765625,0.662109375,0.09271240234375,0.9072265625,0.418701171875,0.58154296875,0.71240234375,0.287841796875,0.449462890625,0.55078125,0.921875,0.07806396484375,0.76611328125,0.2337646484375
73,771_img_.png,./uieb_dataset/raw-890/771_img_.png,0.2281494140625,0.77197265625,0.04400634765625,0.9560546875,0.01473236083984375,0.9853515625,0.72509765625,0.275146484375,0.689453125,0.310791015625,0.70263671875,0.29736328125,0.9033203125,0.0966796875,0.8857421875,0.1143798828125
74,372_img_.png,./uieb_dataset/raw-890/372_img_.png,0.341552734375,0.658203125,0.20947265625,0.79052734375,0.8056640625,0.1943359375,0.9111328125,0.08880615234375,0.26904296875,0.73095703125,0.95458984375,0.04534912109375,0.88232421875,0.1175537109375,0.73388671875,0.265869140625
75,12445.png,./uieb_dataset/raw-890/12445.png,0.441650390625,0.55810546875,0.1461181640625,0.85400390625,0.60400390625,0.39599609375,0.59619140625,0.403564453125,0.103759765625,0.896484375,0.303955078125,0.69580078125,0.9990234375,0.00075531005859375,0.79052734375,0.20947265625
76,323_img_.png,./uieb_dataset/raw-890/323_img_.png,0.1993408203125,0.80078125,0.53515625,0.46484375,0.06280517578125,0.93701171875,0.392333984375,0.607421875,0.85595703125,0.1441650390625,0.51953125,0.48046875,0.7607421875,0.2393798828125,0.60009765625,0.39990234375
77,712_img_.png,./uieb_dataset/raw-890/712_img_.png,0.236572265625,0.763671875,0.07476806640625,0.92529296875,0.63720703125,0.363037109375,0.310791015625,0.689453125,0.262939453125,0.7373046875,0.640625,0.359375,0.99169921875,0.00806427001953125,0.740234375,0.259765625
78,65_img_.png,./uieb_dataset/raw-890/65_img_.png,0.0863037109375,0.91357421875,0.1895751953125,0.810546875,0.9599609375,0.040252685546875,0.303955078125,0.69580078125,0.7744140625,0.2254638671875,0.6689453125,0.3310546875,0.99658203125,0.003223419189453125,0.64794921875,0.352294921875
79,534_img_.png,./uieb_dataset/raw-890/534_img_.png,0.3701171875,0.6298828125,0.0033245086669921875,0.99658203125,0.0255584716796875,0.974609375,0.50390625,0.49609375,0.10821533203125,0.8916015625,0.68603515625,0.31396484375,0.896484375,0.103759765625,0.931640625,0.06854248046875
80,629_img_.png,./uieb_dataset/raw-890/629_img_.png,0.0838623046875,0.916015625,0.05499267578125,0.94482421875,0.1710205078125,0.8291015625,0.39990234375,0.60009765625,0.607421875,0.392333984375,0.259765625,0.740234375,0.99609375,0.0038242340087890625,0.88427734375,0.115966796875
81,31.png,./uieb_dataset/raw-890/31.png,0.453369140625,0.546875,0.8916015625,0.10821533203125,0.94189453125,0.058349609375,0.9072265625,0.09271240234375,0.77978515625,0.219970703125,0.86328125,0.1365966796875,0.98291015625,0.017181396484375,0.72802734375,0.27197265625
82,471_img_.png,./uieb_dataset/raw-890/471_img_.png,0.966796875,0.0333251953125,0.03460693359375,0.96533203125,0.341552734375,0.658203125,0.39990234375,0.60009765625,0.21728515625,0.78271484375,0.06658935546875,0.93359375,0.9775390625,0.0222930908203125,0.83984375,0.1602783203125
83,820_img_.png,./uieb_dataset/raw-890/820_img_.png,0.91845703125,0.08154296875,0.689453125,0.310791015625,0.962890625,0.037322998046875,0.341552734375,0.658203125,0.7880859375,0.2120361328125,0.162353515625,0.83740234375,0.9990234375,0.0011692047119140625,0.70263671875,0.29736328125
84,15003.png,./uieb_dataset/raw-890/15003.png,0.48828125,0.51171875,0.281494140625,0.71875,0.4072265625,0.5927734375,0.7548828125,0.2451171875,0.17333984375,0.82666015625,0.47265625,0.52734375,0.97509765625,0.0247955322265625,0.73095703125,0.26904296875
85,812_img_.png,./uieb_dataset/raw-890/812_img_.png,0.294189453125,0.70556640625,0.310791015625,0.689453125,0.06097412109375,0.93896484375,0.615234375,0.385009765625,0.52734375,0.47265625,0.64794921875,0.352294921875,0.92822265625,0.07159423828125,0.7578125,0.2421875
86,505_img_.png,./uieb_dataset/raw-890/505_img_.png,0.138427734375,0.861328125,0.06280517578125,0.93701171875,0.422607421875,0.57763671875,0.64404296875,0.355712890625,0.7578125,0.2421875,0.810546875,0.1895751953125,0.9345703125,0.06561279296875,0.82421875,0.175537109375
87,798_img_.png,./uieb_dataset/raw-890/798_img_.png,0.303955078125,0.69580078125,0.138427734375,0.861328125,0.385009765625,0.615234375,0.422607421875,0.57763671875,0.71240234375,0.287841796875,0.385009765625,0.615234375,0.98876953125,0.01116180419921875,0.72509765625,0.275146484375
88,551_img_.png,./uieb_dataset/raw-890/551_img_.png,0.0460205078125,0.9541015625,0.53515625,0.46484375,0.1871337890625,0.81298828125,0.1993408203125,0.80078125,0.3310546875,0.6689453125,0.049591064453125,0.9501953125,0.9951171875,0.004756927490234375,0.69287109375,0.307373046875
89,57_img_.png,./uieb_dataset/raw-890/57_img_.png,0.09271240234375,0.9072265625,0.056640625,0.943359375,0.810546875,0.1895751953125,0.445556640625,0.5546875,0.414794921875,0.5849609375,0.822265625,0.1778564453125,0.99267578125,0.00734710693359375,0.71875,0.281494140625
90,874_img_.png,./uieb_dataset/raw-890/874_img_.png,0.1480712890625,0.85205078125,0.50390625,0.49609375,0.2069091796875,0.79296875,0.57373046875,0.42626953125,0.70556640625,0.294189453125,0.385009765625,0.615234375,0.9541015625,0.0460205078125,0.7607421875,0.2393798828125
91,657_img_.png,./uieb_dataset/raw-890/657_img_.png,0.60009765625,0.39990234375,0.91748046875,0.08270263671875,0.5390625,0.4609375,0.9765625,0.0233306884765625,0.92919921875,0.070556640625,0.91943359375,0.08038330078125,0.9921875,0.007694244384765625,0.93798828125,0.0618896484375
92,248_img_.png,./uieb_dataset/raw-890/248_img_.png,0.25390625,0.74609375,0.040252685546875,0.9599609375,0.00690460205078125,0.9931640625,0.640625,0.359375,0.67578125,0.32421875,0.689453125,0.310791015625,0.7431640625,0.2568359375,0.88427734375,0.115966796875
93,144_img_.png,./uieb_dataset/raw-890/144_img_.png,0.11920166015625,0.880859375,0.31396484375,0.68603515625,0.008575439453125,0.9912109375,0.71875,0.281494140625,0.9697265625,0.03021240234375,0.73095703125,0.26904296875,0.48828125,0.51171875,0.8056640625,0.1943359375
94,229_img_.png,./uieb_dataset/raw-890/229_img_.png,0.58154296875,0.418701171875,0.73095703125,0.26904296875,0.2281494140625,0.77197265625,0.6689453125,0.3310546875,0.82421875,0.175537109375,0.52734375,0.47265625,0.98095703125,0.0191192626953125,0.60400390625,0.39599609375
95,240_img_.png,./uieb_dataset/raw-890/240_img_.png,0.8681640625,0.132080078125,0.7578125,0.2421875,0.689453125,0.310791015625,0.48828125,0.51171875,0.71533203125,0.28466796875,0.32763671875,0.67236328125,0.994140625,0.00600433349609375,0.91748046875,0.08270263671875
96,765_img_.png,./uieb_dataset/raw-890/765_img_.png,0.5390625,0.4609375,0.95849609375,0.041473388671875,0.1500244140625,0.85009765625,0.8310546875,0.1688232421875,0.88232421875,0.1175537109375,0.5390625,0.4609375,0.8857421875,0.1143798828125,0.77978515625,0.219970703125
